region_id,system_id,system_name,security_status,planet_id,planet_name,planet_type,celestial_index
10000053,30004165,4-PCHD,-0.44,40264070,4-PCHD VIII,Gas,8
10000053,30004165,4-PCHD,-0.44,40264100,4-PCHD IX,Gas,9
10000053,30004165,4-PCHD,-0.44,40264124,4-PCHD X,Plasma,10
10000053,30004166,5-3722,-0.47,40264132,5-3722 I,Storm,1
10000053,30004166,5-3722,-0.47,40264133,5-3722 II,Storm,2
10000053,30004166,5-3722,-0.47,40264135,5-3722 III,Storm,3
10000053,30004166,5-3722,-0.47,40264138,5-3722 IV,Storm,4
10000053,30004166,5-3722,-0.47,40264141,5-3722 V,Temperate,5
10000053,30004166,5-3722,-0.47,40264145,5-3722 VI,Temperate,6
10000053,30004166,5-3722,-0.47,40264148,5-3722 VII,Plasma,7
10000053,30004167,GQLB-V,-0.42,40264151,GQLB-V I,Storm,1
10000053,30004167,GQLB-V,-0.42,40264152,GQLB-V II,Barren,2
10000053,30004167,GQLB-V,-0.42,40264154,GQLB-V III,Plasma,3
10000053,30004167,GQLB-V,-0.42,40264156,GQLB-V IV,Storm,4
10000053,30004167,GQLB-V,-0.42,40264158,GQLB-V V,Gas,5
10000053,30004167,GQLB-V,-0.42,40264163,GQLB-V VI,Gas,6
10000053,30004167,GQLB-V,-0.42,40264182,GQLB-V VII,Lava,7
10000053,30004167,GQLB-V,-0.42,40264183,GQLB-V VIII,Gas,8
10000053,30004167,GQLB-V,-0.42,40264197,GQLB-V IX,Lava,9
10000053,30004168,5E-EZC,-0.43,40264204,5E-EZC I,Storm,1
10000053,30004168,5E-EZC,-0.43,40264205,5E-EZC II,Storm,2
10000053,30004168,5E-EZC,-0.43,40264206,5E-EZC III,Barren,3
10000053,30004168,5E-EZC,-0.43,40264207,5E-EZC IV,Temperate,4
10000053,30004168,5E-EZC,-0.43,40264209,5E-EZC V,Barren,5
10000053,30004168,5E-EZC,-0.43,40264214,5E-EZC VI,Gas,6
10000053,30004168,5E-EZC,-0.43,40264239,5E-EZC VII,Gas,7
10000053,30004168,5E-EZC,-0.43,40264265,5E-EZC VIII,Storm,8
10000053,30004169,9KE-IT,-0.46,40264273,9KE-IT I,Gas,1
10000053,30004169,9KE-IT,-0.46,40264287,9KE-IT II,Gas,2
10000053,30004169,9KE-IT,-0.46,40264309,9KE-IT III,Ice,3
10000053,30004169,9KE-IT,-0.46,40264316,9KE-IT IV,Storm,4
10000053,30004170,P-NRD3,-0.23,40264321,P-NRD3 I,Barren,1
10000053,30004170,P-NRD3,-0.23,40264322,P-NRD3 II,Storm,2
10000053,30004170,P-NRD3,-0.23,40264324,P-NRD3 III,Storm,3
10000053,30004170,P-NRD3,-0.23,40264326,P-NRD3 IV,Temperate,4
10000053,30004170,P-NRD3,-0.23,40264328,P-NRD3 V,Gas,5
10000053,30004170,P-NRD3,-0.23,40264336,P-NRD3 VI,Temperate,6
10000053,30004170,P-NRD3,-0.23,40264339,P-NRD3 VII,Gas,7
10000053,30004171,Y-RAW3,-0.47,40264343,Y-RAW3 I,Storm,1
10000053,30004171,Y-RAW3,-0.47,40264345,Y-RAW3 II,Storm,2
10000053,30004171,Y-RAW3,-0.47,40264347,Y-RAW3 III,Barren,3
10000053,30004171,Y-RAW3,-0.47,40264349,Y-RAW3 IV,Temperate,4
10000053,30004171,Y-RAW3,-0.47,40264351,Y-RAW3 V,Storm,5
10000053,30004171,Y-RAW3,-0.47,40264353,Y-RAW3 VI,Gas,6
10000053,30004171,Y-RAW3,-0.47,40264358,Y-RAW3 VII,Gas,7
10000053,30004171,Y-RAW3,-0.47,40264378,Y-RAW3 VIII,Gas,8
10000053,30004172,S-W8CF,-0.64,40264385,S-W8CF I,typeID:2063,1
10000053,30004172,S-W8CF,-0.64,40264386,S-W8CF II,Storm,2
10000053,30004172,S-W8CF,-0.64,40264387,S-W8CF III,Barren,3
10000053,30004172,S-W8CF,-0.64,40264389,S-W8CF IV,Lava,4
10000053,30004172,S-W8CF,-0.64,40264390,S-W8CF V,Lava,5
10000053,30004172,S-W8CF,-0.64,40264392,S-W8CF VI,Temperate,6
10000053,30004172,S-W8CF,-0.64,40264395,S-W8CF VII,Lava,7
10000053,30004172,S-W8CF,-0.64,40264399,S-W8CF VIII,Plasma,8
10000053,30004172,S-W8CF,-0.64,40264404,S-W8CF IX,Temperate,9
10000053,30004172,S-W8CF,-0.64,40264408,S-W8CF X,Gas,10
10000053,30004173,X-41DA,-0.32,40264414,X-41DA I,Storm,1
10000053,30004173,X-41DA,-0.32,40264417,X-41DA II,Storm,2
10000053,30004173,X-41DA,-0.32,40264419,X-41DA III,Temperate,3
10000053,30004173,X-41DA,-0.32,40264422,X-41DA IV,Storm,4
10000053,30004173,X-41DA,-0.32,40264425,X-41DA V,Barren,5
10000053,30004173,X-41DA,-0.32,40264427,X-41DA VI,Gas,6
10000053,30004173,X-41DA,-0.32,40264447,X-41DA VII,Gas,7
10000053,30004173,X-41DA,-0.32,40264456,X-41DA VIII,Gas,8
10000053,30004173,X-41DA,-0.32,40264482,X-41DA IX,typeID:2063,9
10000053,30004173,X-41DA,-0.32,40264486,X-41DA X,Ice,10
10000053,30004174,YVSL-2,-0.31,40264494,YVSL-2 I,Storm,1
10000053,30004174,YVSL-2,-0.31,40264496,YVSL-2 II,Gas,2
10000053,30004174,YVSL-2,-0.31,40264502,YVSL-2 III,Gas,3
10000053,30004174,YVSL-2,-0.31,40264528,YVSL-2 IV,Ice,4
10000053,30004174,YVSL-2,-0.31,40264536,YVSL-2 V,Plasma,5
10000053,30004174,YVSL-2,-0.31,40264540,YVSL-2 VI,Storm,6
10000053,30004175,5E6I-W,-0.43,40264545,5E6I-W I,Storm,1
10000053,30004175,5E6I-W,-0.43,40264546,5E6I-W II,Plasma,2
10000053,30004175,5E6I-W,-0.43,40264548,5E6I-W III,Temperate,3
10000053,30004175,5E6I-W,-0.43,40264552,5E6I-W IV,Gas,4
10000053,30004175,5E6I-W,-0.43,40264558,5E6I-W V,Gas,5
10000053,30004175,5E6I-W,-0.43,40264578,5E6I-W VI,Temperate,6
10000053,30004175,5E6I-W,-0.43,40264584,5E6I-W VII,Ice,7
10000053,30004176,KIG9-K,-0.5,40264588,KIG9-K I,Storm,1
10000053,30004176,KIG9-K,-0.5,40264589,KIG9-K II,Storm,2
10000053,30004176,KIG9-K,-0.5,40264591,KIG9-K III,Lava,3
10000053,30004176,KIG9-K,-0.5,40264592,KIG9-K IV,Plasma,4
10000053,30004176,KIG9-K,-0.5,40264596,KIG9-K V,Temperate,5
10000053,30004176,KIG9-K,-0.5,40264600,KIG9-K VI,Gas,6
10000053,30004176,KIG9-K,-0.5,40264604,KIG9-K VII,Temperate,7
10000053,30004177,I-CMZA,-0.31,40264608,I-CMZA I,Storm,1
10000053,30004177,I-CMZA,-0.31,40264609,I-CMZA II,Storm,2
10000053,30004177,I-CMZA,-0.31,40264611,I-CMZA III,Storm,3
10000053,30004177,I-CMZA,-0.31,40264613,I-CMZA IV,Lava,4
10000053,30004177,I-CMZA,-0.31,40264615,I-CMZA V,Plasma,5
10000053,30004177,I-CMZA,-0.31,40264618,I-CMZA VI,Gas,6
10000053,30004177,I-CMZA,-0.31,40264635,I-CMZA VII,Gas,7
10000053,30004177,I-CMZA,-0.31,40264659,I-CMZA VIII,Ice,8
10000053,30004178,H23-B5,-0.32,40264700,H23-B5 I,Storm,1
10000053,30004178,H23-B5,-0.32,40264701,H23-B5 II,Barren,2
10000053,30004178,H23-B5,-0.32,40264704,H23-B5 III,Gas,3
10000053,30004178,H23-B5,-0.32,40264713,H23-B5 IV,Gas,4
10000053,30004178,H23-B5,-0.32,40264719,H23-B5 V,Temperate,5
10000053,30004179,A-0IIQ,-0.4,40264724,A-0IIQ I,Barren,1
10000053,30004179,A-0IIQ,-0.4,40264727,A-0IIQ II,Barren,2
10000053,30004179,A-0IIQ,-0.4,40264728,A-0IIQ III,Temperate,3
10000053,30004179,A-0IIQ,-0.4,40264731,A-0IIQ IV,Storm,4
10000053,30004179,A-0IIQ,-0.4,40264734,A-0IIQ V,Temperate,5
10000053,30004179,A-0IIQ,-0.4,40264736,A-0IIQ VI,Plasma,6
10000053,30004179,A-0IIQ,-0.4,40264739,A-0IIQ VII,Gas,7
10000053,30004179,A-0IIQ,-0.4,40264761,A-0IIQ VIII,Lava,8
10000053,30004180,CBY8-J,-0.3,40264766,CBY8-J I,Barren,1
10000053,30004180,CBY8-J,-0.3,40264768,CBY8-J II,Temperate,2
10000053,30004180,CBY8-J,-0.3,40264771,CBY8-J III,Barren,3
10000053,30004180,CBY8-J,-0.3,40264774,CBY8-J IV,Barren,4
10000053,30004180,CBY8-J,-0.3,40264778,CBY8-J V,Gas,5
10000053,30004180,CBY8-J,-0.3,40264801,CBY8-J VI,Gas,6
10000053,30004180,CBY8-J,-0.3,40264834,CBY8-J VII,Storm,7
10000053,30004180,CBY8-J,-0.3,40264837,CBY8-J VIII,Gas,8
10000053,30004180,CBY8-J,-0.3,40264864,CBY8-J IX,Storm,9
10000053,30004180,CBY8-J,-0.3,40264867,CBY8-J X,Barren,10
10000053,30004180,CBY8-J,-0.3,40264873,CBY8-J XI,Ice,11
10000053,30004180,CBY8-J,-0.3,40264877,CBY8-J XII,Storm,12
10000053,30004181,E-BYOS,-0.28,40264884,E-BYOS I,Barren,1
10000053,30004181,E-BYOS,-0.28,40264885,E-BYOS II,Storm,2
10000053,30004181,E-BYOS,-0.28,40264886,E-BYOS III,Storm,3
10000053,30004181,E-BYOS,-0.28,40264887,E-BYOS IV,Plasma,4
10000053,30004181,E-BYOS,-0.28,40264890,E-BYOS V,Gas,5
10000053,30004181,E-BYOS,-0.28,40264896,E-BYOS VI,Lava,6
10000053,30004181,E-BYOS,-0.28,40264897,E-BYOS VII,Storm,7
10000053,30004181,E-BYOS,-0.28,40264898,E-BYOS VIII,Gas,8
10000053,30004181,E-BYOS,-0.28,40264905,E-BYOS IX,Gas,9
10000053,30004181,E-BYOS,-0.28,40264914,E-BYOS X,Gas,10
10000053,30004182,ETXT-F,-0.6,40264923,ETXT-F I,Storm,1
10000053,30004182,ETXT-F,-0.6,40264925,ETXT-F II,Storm,2
10000053,30004182,ETXT-F,-0.6,40264926,ETXT-F III,Storm,3
10000053,30004182,ETXT-F,-0.6,40264928,ETXT-F IV,Storm,4
10000053,30004182,ETXT-F,-0.6,40264930,ETXT-F V,Plasma,5
10000053,30004182,ETXT-F,-0.6,40264933,ETXT-F VI,Plasma,6
10000053,30004182,ETXT-F,-0.6,40264935,ETXT-F VII,Temperate,7
10000053,30004182,ETXT-F,-0.6,40264937,ETXT-F VIII,Gas,8
10000053,30004182,ETXT-F,-0.6,40264957,ETXT-F IX,Gas,9
10000053,30004182,ETXT-F,-0.6,40264964,ETXT-F X,Gas,10
10000053,30004183,MK-YNM,-0.69,40264997,MK-YNM I,Storm,1
10000053,30004183,MK-YNM,-0.69,40264999,MK-YNM II,Storm,2
10000053,30004183,MK-YNM,-0.69,40265001,MK-YNM III,Temperate,3
10000053,30004183,MK-YNM,-0.69,40265004,MK-YNM IV,Temperate,4
10000053,30004183,MK-YNM,-0.69,40265007,MK-YNM V,Gas,5
10000053,30004183,MK-YNM,-0.69,40265020,MK-YNM VI,Temperate,6
10000053,30004183,MK-YNM,-0.69,40265024,MK-YNM VII,Temperate,7
10000053,30004183,MK-YNM,-0.69,40265027,MK-YNM VIII,Gas,8
10000053,30004184,2-9Z6V,-0.62,40265035,2-9Z6V I,Storm,1
10000053,30004184,2-9Z6V,-0.62,40265037,2-9Z6V II,Storm,2
10000053,30004184,2-9Z6V,-0.62,40265039,2-9Z6V III,Barren,3
10000053,30004184,2-9Z6V,-0.62,40265041,2-9Z6V IV,Storm,4
10000053,30004184,2-9Z6V,-0.62,40265043,2-9Z6V V,Temperate,5
10000053,30004184,2-9Z6V,-0.62,40265045,2-9Z6V VI,Barren,6
10000053,30004184,2-9Z6V,-0.62,40265048,2-9Z6V VII,Gas,7
10000053,30004184,2-9Z6V,-0.62,40265060,2-9Z6V VIII,typeID:2063,8
10000053,30004184,2-9Z6V,-0.62,40265062,2-9Z6V IX,Gas,9
10000053,30004184,2-9Z6V,-0.62,40265084,2-9Z6V X,Gas,10
10000053,30004184,2-9Z6V,-0.62,40265093,2-9Z6V XI,Gas,11
10000053,30004184,2-9Z6V,-0.62,40265119,2-9Z6V XII,Storm,12
10000053,30004185,5HN-D6,-0.87,40265124,5HN-D6 I,Storm,1
10000053,30004185,5HN-D6,-0.87,40265126,5HN-D6 II,Plasma,2
10000053,30004185,5HN-D6,-0.87,40265147,5HN-D6 III,Storm,3
10000053,30004185,5HN-D6,-0.87,40265150,5HN-D6 IV,Ice,4
10000053,30004186,E-B957,-0.71,40265154,E-B957 I,Storm,1
10000053,30004186,E-B957,-0.71,40265155,E-B957 II,typeID:2063,2
10000053,30004186,E-B957,-0.71,40265157,E-B957 III,Barren,3
10000053,30004186,E-B957,-0.71,40265160,E-B957 IV,Gas,4
10000053,30004186,E-B957,-0.71,40265176,E-B957 V,Gas,5
10000053,30004186,E-B957,-0.71,40265194,E-B957 VI,Barren,6
10000053,30004186,E-B957,-0.71,40265195,E-B957 VII,Gas,7
10000053,30004186,E-B957,-0.71,40265226,E-B957 VIII,Gas,8
10000053,30004186,E-B957,-0.71,40265258,E-B957 IX,Storm,9
10000053,30004187,P-H5IY,-0.88,40265260,P-H5IY I,Barren,1
10000053,30004187,P-H5IY,-0.88,40265261,P-H5IY II,Barren,2
10000053,30004187,P-H5IY,-0.88,40265262,P-H5IY III,Storm,3
10000053,30004187,P-H5IY,-0.88,40265265,P-H5IY IV,Storm,4
10000053,30004187,P-H5IY,-0.88,40265268,P-H5IY V,Storm,5
10000053,30004187,P-H5IY,-0.88,40265271,P-H5IY VI,Gas,6
10000053,30004187,P-H5IY,-0.88,40265292,P-H5IY VII,Gas,7
10000053,30004187,P-H5IY,-0.88,40265321,P-H5IY VIII,Gas,8
10000053,30004188,4A-6NI,-0.8,40265329,4A-6NI I,Storm,1
10000053,30004188,4A-6NI,-0.8,40265331,4A-6NI II,Barren,2
10000053,30004188,4A-6NI,-0.8,40265333,4A-6NI III,Plasma,3
10000053,30004188,4A-6NI,-0.8,40265335,4A-6NI IV,Gas,4
10000053,30004188,4A-6NI,-0.8,40265346,4A-6NI V,Gas,5
10000053,30004188,4A-6NI,-0.8,40265364,4A-6NI VI,Gas,6
10000053,30004188,4A-6NI,-0.8,40265391,4A-6NI VII,Ice,7
10000053,30004188,4A-6NI,-0.8,40265396,4A-6NI VIII,Storm,8
10000053,30004189,1M7-RK,-1.0,40265400,1M7-RK I,Barren,1
10000053,30004189,1M7-RK,-1.0,40265401,1M7-RK II,Storm,2
10000053,30004189,1M7-RK,-1.0,40265402,1M7-RK III,Storm,3
10000053,30004189,1M7-RK,-1.0,40265404,1M7-RK IV,Storm,4
10000053,30004189,1M7-RK,-1.0,40265406,1M7-RK V,Barren,5
10000053,30004189,1M7-RK,-1.0,40265408,1M7-RK VI,Storm,6
10000053,30004189,1M7-RK,-1.0,40265411,1M7-RK VII,Storm,7
10000053,30004189,1M7-RK,-1.0,40265413,1M7-RK VIII,Gas,8
10000053,30004189,1M7-RK,-1.0,40265417,1M7-RK IX,Storm,9
10000053,30004189,1M7-RK,-1.0,40265420,1M7-RK X,Barren,10
10000053,30004189,1M7-RK,-1.0,40265423,1M7-RK XI,Gas,11
10000053,30004189,1M7-RK,-1.0,40265431,1M7-RK XII,Storm,12
10000053,30004189,1M7-RK,-1.0,40265433,1M7-RK XIII,Storm,13
10000053,30004189,1M7-RK,-1.0,40265438,1M7-RK XIV,Plasma,14
10000053,30004189,1M7-RK,-1.0,40265450,1M7-RK XV,Ice,15
10000053,30004190,87-1PM,-0.55,40265456,87-1PM I,Storm,1
10000053,30004190,87-1PM,-0.55,40265458,87-1PM II,Plasma,2
10000053,30004190,87-1PM,-0.55,40265461,87-1PM III,Plasma,3
10000053,30004190,87-1PM,-0.55,40265465,87-1PM IV,Gas,4
10000053,30004190,87-1PM,-0.55,40265487,87-1PM V,Gas,5
10000053,30004191,C2-1B5,-0.55,40265512,C2-1B5 I,Storm,1
10000053,30004191,C2-1B5,-0.55,40265515,C2-1B5 II,Gas,2
10000053,30004191,C2-1B5,-0.55,40265527,C2-1B5 III,Gas,3
10000053,30004191,C2-1B5,-0.55,40265535,C2-1B5 IV,Gas,4
10000053,30004191,C2-1B5,-0.55,40265554,C2-1B5 V,Gas,5
10000053,30004191,C2-1B5,-0.55,40265567,C2-1B5 VI,Gas,6
10000053,30004191,C2-1B5,-0.55,40265592,C2-1B5 VII,Gas,7
10000053,30004192,JE-VLG,-0.72,40265597,JE-VLG I,Storm,1
10000053,30004192,JE-VLG,-0.72,40265599,JE-VLG II,Temperate,2
10000053,30004192,JE-VLG,-0.72,40265601,JE-VLG III,Gas,3
10000053,30004192,JE-VLG,-0.72,40265606,JE-VLG IV,Gas,4
10000053,30004192,JE-VLG,-0.72,40265619,JE-VLG V,Gas,5
10000053,30004192,JE-VLG,-0.72,40265640,JE-VLG VI,Gas,6
10000053,30004192,JE-VLG,-0.72,40265666,JE-VLG VII,Gas,7
10000053,30004192,JE-VLG,-0.72,40265695,JE-VLG VIII,Storm,8
10000053,30004192,JE-VLG,-0.72,40265698,JE-VLG IX,Ice,9
10000053,30004193,5ED-4E,-0.86,40265703,5ED-4E I,Barren,1
10000053,30004193,5ED-4E,-0.86,40265705,5ED-4E II,Storm,2
10000053,30004193,5ED-4E,-0.86,40265706,5ED-4E III,Storm,3
10000053,30004193,5ED-4E,-0.86,40265708,5ED-4E IV,Temperate,4
10000053,30004193,5ED-4E,-0.86,40265710,5ED-4E V,Temperate,5
10000053,30004193,5ED-4E,-0.86,40265713,5ED-4E VI,Storm,6
10000053,30004193,5ED-4E,-0.86,40265717,5ED-4E VII,Gas,7
10000053,30004193,5ED-4E,-0.86,40265722,5ED-4E VIII,Gas,8
10000053,30004193,5ED-4E,-0.86,40265730,5ED-4E IX,Temperate,9
10000053,30004194,B-U299,-1.0,40265736,B-U299 I,Plasma,1
10000053,30004194,B-U299,-1.0,40265738,B-U299 II,Temperate,2
10000053,30004194,B-U299,-1.0,40265740,B-U299 III,Temperate,3
10000053,30004194,B-U299,-1.0,40265743,B-U299 IV,Lava,4
10000053,30004194,B-U299,-1.0,40265747,B-U299 V,Gas,5
10000053,30004194,B-U299,-1.0,40265751,B-U299 VI,Gas,6
10000053,30004194,B-U299,-1.0,40265756,B-U299 VII,Gas,7
10000053,30004194,B-U299,-1.0,40265774,B-U299 VIII,Gas,8
10000053,30004194,B-U299,-1.0,40265779,B-U299 IX,Gas,9
10000053,30004194,B-U299,-1.0,40265804,B-U299 X,Storm,10
10000053,30004195,DN58-U,-0.66,40265806,DN58-U I,Barren,1
10000053,30004195,DN58-U,-0.66,40265808,DN58-U II,Plasma,2
10000053,30004195,DN58-U,-0.66,40265810,DN58-U III,Gas,3
10000053,30004195,DN58-U,-0.66,40265826,DN58-U IV,Gas,4
10000053,30004195,DN58-U,-0.66,40265849,DN58-U V,Gas,5
10000053,30004195,DN58-U,-0.66,40265879,DN58-U VI,Plasma,6
10000053,30004195,DN58-U,-0.66,40265892,DN58-U VII,Lava,7
10000053,30004196,VAF1-P,-0.1,40265897,VAF1-P I,Plasma,1
10000053,30004196,VAF1-P,-0.1,40265899,VAF1-P II,Storm,2
10000053,30004196,VAF1-P,-0.1,40265900,VAF1-P III,Storm,3
10000053,30004196,VAF1-P,-0.1,40265903,VAF1-P IV,Storm,4
10000053,30004196,VAF1-P,-0.1,40265907,VAF1-P V,Gas,5
10000053,30004196,VAF1-P,-0.1,40265925,VAF1-P VI,Gas,6
10000053,30004196,VAF1-P,-0.1,40265952,VAF1-P VII,Gas,7
10000053,30004197,FV1-RQ,-0.09,40265976,FV1-RQ I,Storm,1
10000053,30004197,FV1-RQ,-0.09,40265978,FV1-RQ II,Storm,2
10000053,30004197,FV1-RQ,-0.09,40265980,FV1-RQ III,Barren,3
10000053,30004197,FV1-RQ,-0.09,40265982,FV1-RQ IV,Plasma,4
10000053,30004197,FV1-RQ,-0.09,40265984,FV1-RQ V,Lava,5
10000053,30004197,FV1-RQ,-0.09,40265987,FV1-RQ VI,Gas,6
10000053,30004197,FV1-RQ,-0.09,40265995,FV1-RQ VII,Temperate,7
10000053,30004197,FV1-RQ,-0.09,40265998,FV1-RQ VIII,Gas,8
10000053,30004197,FV1-RQ,-0.09,40266027,FV1-RQ IX,Gas,9
10000053,30004198,QT-EBC,-0.14,40266038,QT-EBC I,Barren,1
10000053,30004198,QT-EBC,-0.14,40266041,QT-EBC II,Barren,2
10000053,30004198,QT-EBC,-0.14,40266042,QT-EBC III,Storm,3
10000053,30004198,QT-EBC,-0.14,40266043,QT-EBC IV,Storm,4
10000053,30004198,QT-EBC,-0.14,40266044,QT-EBC V,Storm,5
10000053,30004198,QT-EBC,-0.14,40266046,QT-EBC VI,Gas,6
10000053,30004198,QT-EBC,-0.14,40266058,QT-EBC VII,Gas,7
10000053,30004198,QT-EBC,-0.14,40266086,QT-EBC VIII,Gas,8
10000053,30004198,QT-EBC,-0.14,40266113,QT-EBC IX,Ice,9
10000053,30004199,O-F4SN,-0.17,40266119,O-F4SN I,Storm,1
10000053,30004199,O-F4SN,-0.17,40266120,O-F4SN II,Plasma,2
10000053,30004199,O-F4SN,-0.17,40266123,O-F4SN III,Gas,3
10000053,30004199,O-F4SN,-0.17,40266138,O-F4SN IV,Gas,4
10000053,30004199,O-F4SN,-0.17,40266163,O-F4SN V,Storm,5
10000053,30004199,O-F4SN,-0.17,40266164,O-F4SN VI,Storm,6
10000053,30004199,O-F4SN,-0.17,40266167,O-F4SN VII,Ice,7
10000053,30004199,O-F4SN,-0.17,40266192,O-F4SN VIII,Storm,8
10000053,30004199,O-F4SN,-0.17,40266196,O-F4SN IX,Storm,9
10000053,30004200,CUT-0V,-0.33,40266199,CUT-0V I,Barren,1
10000053,30004200,CUT-0V,-0.33,40266200,CUT-0V II,Storm,2
10000053,30004200,CUT-0V,-0.33,40266202,CUT-0V III,Barren,3
10000053,30004200,CUT-0V,-0.33,40266203,CUT-0V IV,Storm,4
10000053,30004200,CUT-0V,-0.33,40266205,CUT-0V V,Plasma,5
10000053,30004200,CUT-0V,-0.33,40266208,CUT-0V VI,Gas,6
10000053,30004200,CUT-0V,-0.33,40266217,CUT-0V VII,Gas,7
10000053,30004200,CUT-0V,-0.33,40266237,CUT-0V VIII,Gas,8
10000053,30004200,CUT-0V,-0.33,40266246,CUT-0V IX,Gas,9
10000053,30004200,CUT-0V,-0.33,40266272,CUT-0V X,Gas,10
10000053,30004200,CUT-0V,-0.33,40266287,CUT-0V XI,Lava,11
10000053,30004200,CUT-0V,-0.33,40266289,CUT-0V XII,Storm,12
10000053,30004201,9-WEMC,-0.43,40266292,9-WEMC I,Storm,1
10000053,30004201,9-WEMC,-0.43,40266294,9-WEMC II,Storm,2
10000053,30004201,9-WEMC,-0.43,40266297,9-WEMC III,Storm,3
10000053,30004201,9-WEMC,-0.43,40266299,9-WEMC IV,Storm,4
10000053,30004201,9-WEMC,-0.43,40266301,9-WEMC V,Temperate,5
10000053,30004201,9-WEMC,-0.43,40266303,9-WEMC VI,Gas,6
10000053,30004201,9-WEMC,-0.43,40266312,9-WEMC VII,Storm,7
10000053,30004201,9-WEMC,-0.43,40266317,9-WEMC VIII,Temperate,8
10000053,30004202,U6R-F9,-0.48,40266321,U6R-F9 I,Storm,1
10000053,30004202,U6R-F9,-0.48,40266323,U6R-F9 II,Storm,2
10000053,30004202,U6R-F9,-0.48,40266324,U6R-F9 III,Storm,3
10000053,30004202,U6R-F9,-0.48,40266326,U6R-F9 IV,Gas,4
10000053,30004202,U6R-F9,-0.48,40266346,U6R-F9 V,Temperate,5
10000053,30004202,U6R-F9,-0.48,40266349,U6R-F9 VI,Lava,6
10000053,30004203,L-Z9NB,-0.46,40266351,L-Z9NB I,Plasma,1
10000053,30004203,L-Z9NB,-0.46,40266355,L-Z9NB II,Gas,2
10000053,30004203,L-Z9NB,-0.46,40266361,L-Z9NB III,Gas,3
10000053,30004203,L-Z9NB,-0.46,40266374,L-Z9NB IV,Gas,4
10000053,30004203,L-Z9NB,-0.46,40266385,L-Z9NB V,Gas,5
10000053,30004203,L-Z9NB,-0.46,40266409,L-Z9NB VI,Storm,6
10000053,30004203,L-Z9NB,-0.46,40266412,L-Z9NB VII,Storm,7
10000053,30004203,L-Z9NB,-0.46,40266416,L-Z9NB VIII,Ice,8
10000053,30004203,L-Z9NB,-0.46,40266447,L-Z9NB IX,Storm,9
10000053,30004204,EJ-5X2,-0.26,40266451,EJ-5X2 I,typeID:2063,1
10000053,30004204,EJ-5X2,-0.26,40266452,EJ-5X2 II,Storm,2
10000053,30004204,EJ-5X2,-0.26,40266453,EJ-5X2 III,Storm,3
10000053,30004204,EJ-5X2,-0.26,40266456,EJ-5X2 IV,Gas,4
10000053,30004204,EJ-5X2,-0.26,40266476,EJ-5X2 V,Gas,5
10000053,30004204,EJ-5X2,-0.26,40266481,EJ-5X2 VI,Gas,6
10000053,30004205,HXK-J6,-0.57,40266486,HXK-J6 I,Storm,1
10000053,30004205,HXK-J6,-0.57,40266487,HXK-J6 II,Barren,2
10000053,30004205,HXK-J6,-0.57,40266489,HXK-J6 III,Storm,3
10000053,30004205,HXK-J6,-0.57,40266491,HXK-J6 IV,Plasma,4
10000053,30004205,HXK-J6,-0.57,40266495,HXK-J6 V,Lava,5
10000053,30004205,HXK-J6,-0.57,40266498,HXK-J6 VI,Gas,6
10000053,30004205,HXK-J6,-0.57,40266514,HXK-J6 VII,Storm,7
10000053,30004205,HXK-J6,-0.57,40266517,HXK-J6 VIII,Gas,8
10000053,30004205,HXK-J6,-0.57,40266541,HXK-J6 IX,Lava,9
10000053,30004205,HXK-J6,-0.57,40266542,HXK-J6 X,Lava,10
10000053,30004206,4LNE-M,-0.57,40266548,4LNE-M I,Storm,1
10000053,30004206,4LNE-M,-0.57,40266550,4LNE-M II,Storm,2
10000053,30004206,4LNE-M,-0.57,40266551,4LNE-M III,Barren,3
10000053,30004206,4LNE-M,-0.57,40266554,4LNE-M IV,Barren,4
10000053,30004206,4LNE-M,-0.57,40266555,4LNE-M V,Temperate,5
10000053,30004206,4LNE-M,-0.57,40266559,4LNE-M VI,Lava,6
10000053,30004206,4LNE-M,-0.57,40266562,4LNE-M VII,Temperate,7
10000053,30004206,4LNE-M,-0.57,40266565,4LNE-M VIII,Temperate,8
10000053,30004207,DK0-N8,-0.46,40266569,DK0-N8 I,Barren,1
10000053,30004207,DK0-N8,-0.46,40266570,DK0-N8 II,Storm,2
10000053,30004207,DK0-N8,-0.46,40266572,DK0-N8 III,typeID:2063,3
10000053,30004207,DK0-N8,-0.46,40266573,DK0-N8 IV,Plasma,4
10000053,30004207,DK0-N8,-0.46,40266575,DK0-N8 V,Gas,5
10000053,30004207,DK0-N8,-0.46,40266581,DK0-N8 VI,Gas,6
10000053,30004207,DK0-N8,-0.46,40266601,DK0-N8 VII,Gas,7
10000053,30004207,DK0-N8,-0.46,40266623,DK0-N8 VIII,Gas,8
10000053,30004207,DK0-N8,-0.46,40266645,DK0-N8 IX,Gas,9
10000053,30004207,DK0-N8,-0.46,40266661,DK0-N8 X,Lava,10
10000053,30004207,DK0-N8,-0.46,40266662,DK0-N8 XI,Storm,11
10000053,30004207,DK0-N8,-0.46,40266666,DK0-N8 XII,Gas,12
10000053,30004208,E0DR-G,-0.5,40266684,E0DR-G I,Barren,1
10000053,30004208,E0DR-G,-0.5,40266686,E0DR-G II,Barren,2
10000053,30004208,E0DR-G,-0.5,40266687,E0DR-G III,Storm,3
